url,stage,error
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%20101B0&class=03&dpt_code=5010&ser_no=37763&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%20101B0&class=03&dpt_code=5010&ser_no=37763&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A110>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=002%2050860&class=49&dpt_code=T010&ser_no=97125&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=002%2050860&class=49&dpt_code=T010&ser_no=97125&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF7B2B30>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%20101A1&class=02&dpt_code=2020&ser_no=20020&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%20101A1&class=02&dpt_code=2020&ser_no=20020&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83AEF0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%20101A1&class=03&dpt_code=2040&ser_no=60240&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%20101A1&class=03&dpt_code=2040&ser_no=60240&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838370>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=902%2048130&class=&dpt_code=9020&ser_no=39819&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=902%2048130&class=&dpt_code=9020&ser_no=39819&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B6A0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=124%20M2141&class=&dpt_code=1240&ser_no=15278&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=124%20M2141&class=&dpt_code=1240&ser_no=15278&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A980>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=250%20U0060&class=&dpt_code=2500&ser_no=73671&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=250%20U0060&class=&dpt_code=2500&ser_no=73671&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF8390C0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%20101A1&class=05&dpt_code=5090&ser_no=42251&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%20101A1&class=05&dpt_code=5090&ser_no=42251&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF72B2E0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%20101A1&class=06&dpt_code=5070&ser_no=28736&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%20101A1&class=06&dpt_code=5070&ser_no=28736&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838460>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%20101A1&class=07&dpt_code=5020&ser_no=84599&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%20101A1&class=07&dpt_code=5020&ser_no=84599&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83BA00>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%20101A1&class=10&dpt_code=9010&ser_no=51209&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%20101A1&class=10&dpt_code=9010&ser_no=51209&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838100>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=502%2020001&class=02&dpt_code=5020&ser_no=68183&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=502%2020001&class=02&dpt_code=5020&ser_no=68183&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83BDC0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=B2&dpt_code=9010&ser_no=37837&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=B2&dpt_code=9010&ser_no=37837&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A170>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%20101A1&class=13&dpt_code=5040&ser_no=35972&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%20101A1&class=13&dpt_code=5040&ser_no=35972&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83BBE0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=01&dpt_code=2020&ser_no=50886&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=01&dpt_code=2020&ser_no=50886&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838040>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=04&dpt_code=2030&ser_no=84829&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=04&dpt_code=2030&ser_no=84829&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838BE0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=07&dpt_code=5020&ser_no=27525&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=07&dpt_code=5020&ser_no=27525&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF6EB910>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=06&dpt_code=5020&ser_no=57146&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=06&dpt_code=5020&ser_no=57146&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF72B520>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=08&dpt_code=5040&ser_no=68637&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=08&dpt_code=5040&ser_no=68637&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF890970>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=09&dpt_code=5040&ser_no=66483&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=09&dpt_code=5040&ser_no=66483&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF890B50>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=10&dpt_code=2090&ser_no=17632&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=10&dpt_code=2090&ser_no=17632&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838100>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=19&dpt_code=4010&ser_no=50585&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=19&dpt_code=4010&ser_no=50585&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF8391B0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=13&dpt_code=6110&ser_no=63969&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=13&dpt_code=6110&ser_no=63969&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839E40>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A01%2025230&class=01&dpt_code=A013&ser_no=21068&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=A01%2025230&class=01&dpt_code=A013&ser_no=21068&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839180>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=14&dpt_code=5070&ser_no=83011&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=14&dpt_code=5070&ser_no=83011&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839450>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=20&dpt_code=5090&ser_no=16173&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=20&dpt_code=5090&ser_no=16173&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF7F42E0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=24&dpt_code=6050&ser_no=41114&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=24&dpt_code=6050&ser_no=41114&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A440>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=23&dpt_code=5010&ser_no=50281&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=23&dpt_code=5010&ser_no=50281&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A7D0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=901%2049550&class=A7&dpt_code=9010&ser_no=78217&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=901%2049550&class=A7&dpt_code=9010&ser_no=78217&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A0E0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=202%2010510&class=21&dpt_code=5080&ser_no=80305&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=202%2010510&class=21&dpt_code=5080&ser_no=80305&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF8393C0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A21%20M7910&class=&dpt_code=A210&ser_no=35069&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=A21%20M7910&class=&dpt_code=A210&ser_no=35069&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839BA0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A21%20M7930&class=&dpt_code=A410&ser_no=10113&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=A21%20M7930&class=&dpt_code=A410&ser_no=10113&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83BA00>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=P37%20U0290&class=&dpt_code=P370&ser_no=75061&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=P37%20U0290&class=&dpt_code=P370&ser_no=75061&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF7F7FA0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=101%2080120&class=32&dpt_code=0000&ser_no=01033&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=101%2080120&class=32&dpt_code=0000&ser_no=01033&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF839060>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A21%20M7920&class=&dpt_code=A410&ser_no=56659&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=A21%20M7920&class=&dpt_code=A410&ser_no=56659&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF72B670>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A01%2030500&class=&dpt_code=A010&ser_no=56410&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=A01%2030500&class=&dpt_code=A010&ser_no=56410&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF769F00>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A21%20M7940&class=&dpt_code=A410&ser_no=70314&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=A21%20M7940&class=&dpt_code=A410&ser_no=70314&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A8F0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=201%2049650&class=&dpt_code=2010&ser_no=70830&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=201%2049650&class=&dpt_code=2010&ser_no=70830&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B520>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=P63%2010010&class=&dpt_code=P630&ser_no=55317&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=P63%2010010&class=&dpt_code=P630&ser_no=55317&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83A260>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=250%20U0070&class=&dpt_code=2500&ser_no=12226&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=250%20U0070&class=&dpt_code=2500&ser_no=12226&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B7C0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=522%20U6420&class=&dpt_code=5020&ser_no=22791&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=522%20U6420&class=&dpt_code=5020&ser_no=22791&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF816530>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=002%2050780&class=50&dpt_code=T010&ser_no=97111&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=002%2050780&class=50&dpt_code=T010&ser_no=97111&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF8177F0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=922%20U4950&class=&dpt_code=9020&ser_no=24188&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=922%20U4950&class=&dpt_code=9020&ser_no=24188&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF817F40>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=902%2037000&class=63&dpt_code=9020&ser_no=66630&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=902%2037000&class=63&dpt_code=9020&ser_no=66630&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF72B700>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=459%20M0270&class=&dpt_code=4590&ser_no=47881&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=459%20M0270&class=&dpt_code=4590&ser_no=47881&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B670>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=751%20M0120&class=&dpt_code=7510&ser_no=78689&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=751%20M0120&class=&dpt_code=7510&ser_no=78689&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF838430>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=A21%20M7880&class=&dpt_code=A210&ser_no=81900&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=A21%20M7880&class=&dpt_code=A210&ser_no=81900&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B820>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=303%2049120&class=01&dpt_code=3030&ser_no=55149&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=303%2049120&class=01&dpt_code=3030&ser_no=55149&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF8141C0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=303%2049120&class=02&dpt_code=3030&ser_no=62441&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=303%2049120&class=02&dpt_code=3030&ser_no=62441&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF7F42E0>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=703%2043530&class=01&dpt_code=7030&ser_no=11356&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=703%2043530&class=01&dpt_code=7030&ser_no=11356&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83B730>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
https://nol.ntu.edu.tw/nol/coursesearch/print_table.php?course_id=703%2043530&class=02&dpt_code=7030&ser_no=75402&semester=113-1&lang=CH,fetch,"HTTPSConnectionPool(host='nol.ntu.edu.tw', port=443): Max retries exceeded with url: /nol/coursesearch/print_table.php?course_id=703%2043530&class=02&dpt_code=7030&ser_no=75402&semester=113-1&lang=CH (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000013DFF83AA10>: Failed to resolve 'nol.ntu.edu.tw' ([Errno 11001] getaddrinfo failed)""))"
